timestamp,emotion,confidence,angry,disgust,fear,happy,sad,surprise,neutral
2026-03-05T13:41:29.620769,sad,0.362,0.138,0.0,0.052,0.112,0.362,0.022,0.314
2026-03-05T13:41:29.629686,sad,0.348,0.144,0.0,0.054,0.128,0.348,0.026,0.3
2026-03-05T13:41:29.689197,sad,0.328,0.16,0.0,0.062,0.144,0.328,0.032,0.274
2026-03-05T13:41:29.699496,sad,0.32,0.18,0.0,0.07,0.152,0.32,0.034,0.244
2026-03-05T13:41:29.749763,sad,0.318,0.186,0.0,0.072,0.162,0.318,0.034,0.23
2026-03-05T13:41:29.758590,sad,0.318,0.182,0.0,0.072,0.164,0.318,0.034,0.234
2026-03-05T13:41:29.815183,sad,0.322,0.18,0.0,0.076,0.158,0.322,0.034,0.234
2026-03-05T13:41:29.823853,sad,0.332,0.168,0.0,0.074,0.152,0.332,0.032,0.246
2026-03-05T13:41:29.867530,sad,0.316,0.178,0.0,0.072,0.14,0.316,0.03,0.268
2026-03-05T13:41:29.879829,sad,0.294,0.202,0.0,0.076,0.126,0.294,0.03,0.274
2026-03-05T13:41:29.983336,sad,0.28,0.234,0.0,0.082,0.112,0.28,0.028,0.266
2026-03-05T13:41:29.991001,angry,0.264,0.264,0.0,0.084,0.106,0.262,0.026,0.262
2026-03-05T13:41:30.033607,angry,0.284,0.284,0.0,0.086,0.104,0.242,0.028,0.26
2026-03-05T13:41:30.042905,angry,0.282,0.282,0.0,0.088,0.108,0.248,0.03,0.248
2026-03-05T13:41:30.067621,angry,0.282,0.282,0.0,0.09,0.122,0.256,0.03,0.224
2026-03-05T13:41:30.087799,angry,0.274,0.274,0.0,0.09,0.136,0.256,0.032,0.214
2026-03-05T13:41:30.130093,angry,0.266,0.266,0.0,0.092,0.142,0.248,0.036,0.218
2026-03-05T13:41:30.152385,angry,0.268,0.268,0.0,0.094,0.144,0.242,0.036,0.22
2026-03-05T13:41:30.197848,sad,0.254,0.252,0.0,0.094,0.14,0.254,0.032,0.23
2026-03-05T13:41:30.215601,sad,0.264,0.234,0.0,0.094,0.126,0.264,0.03,0.252
2026-03-05T13:41:30.422226,sad,0.274,0.234,0.0,0.09,0.11,0.274,0.028,0.264
2026-03-05T13:41:30.435034,sad,0.292,0.234,0.0,0.084,0.102,0.292,0.024,0.262
2026-03-05T13:41:30.486644,sad,0.304,0.21,0.0,0.082,0.108,0.304,0.02,0.272
2026-03-05T13:41:30.492844,sad,0.298,0.204,0.0,0.082,0.12,0.298,0.02,0.274
2026-03-05T13:41:30.566814,sad,0.298,0.19,0.0,0.076,0.136,0.298,0.02,0.28
2026-03-05T13:41:30.572775,sad,0.298,0.158,0.0,0.074,0.154,0.298,0.02,0.296
2026-03-05T13:41:30.597566,sad,0.292,0.132,0.0,0.074,0.202,0.292,0.022,0.278
2026-03-05T13:41:30.617815,sad,0.292,0.13,0.0,0.07,0.236,0.292,0.024,0.248
2026-03-05T13:41:30.693021,happy,0.272,0.126,0.0,0.066,0.272,0.272,0.026,0.236
2026-03-05T13:41:30.700828,happy,0.304,0.13,0.0,0.068,0.304,0.246,0.028,0.22
2026-03-05T13:41:30.758172,happy,0.342,0.142,0.0,0.066,0.342,0.222,0.028,0.196
2026-03-05T13:41:30.766806,happy,0.35,0.148,0.0,0.062,0.35,0.204,0.026,0.206
2026-03-05T13:41:30.820770,happy,0.37,0.15,0.0,0.06,0.37,0.178,0.026,0.212
2026-03-05T13:41:30.832811,happy,0.388,0.154,0.0,0.058,0.388,0.172,0.026,0.2
2026-03-05T13:41:30.886996,happy,0.402,0.164,0.0,0.056,0.402,0.164,0.026,0.186
2026-03-05T13:41:30.897549,happy,0.41,0.166,0.0,0.058,0.41,0.154,0.028,0.18
2026-03-05T13:41:30.950783,happy,0.452,0.152,0.0,0.056,0.452,0.138,0.028,0.168
2026-03-05T13:41:30.958772,happy,0.482,0.142,0.0,0.052,0.482,0.13,0.026,0.16
2026-03-05T13:41:31.018044,happy,0.488,0.148,0.0,0.048,0.488,0.128,0.024,0.156
2026-03-05T13:41:31.028193,happy,0.498,0.148,0.0,0.044,0.498,0.128,0.022,0.154
2026-03-05T13:41:31.115318,happy,0.522,0.14,0.0,0.04,0.522,0.122,0.022,0.15
2026-03-05T13:41:31.124526,happy,0.512,0.148,0.0,0.04,0.512,0.122,0.024,0.152
2026-03-05T13:41:31.148715,happy,0.488,0.16,0.0,0.044,0.488,0.126,0.024,0.158
2026-03-05T13:41:31.161321,happy,0.488,0.156,0.0,0.048,0.488,0.124,0.024,0.16
2026-03-05T13:41:31.215709,happy,0.468,0.166,0.0,0.056,0.468,0.134,0.026,0.15
2026-03-05T13:41:31.224988,happy,0.434,0.184,0.0,0.064,0.434,0.15,0.026,0.142
2026-03-05T13:41:31.269399,happy,0.418,0.186,0.0,0.068,0.418,0.158,0.026,0.14
2026-03-05T13:41:31.288142,happy,0.416,0.184,0.0,0.068,0.416,0.162,0.028,0.134
2026-03-05T13:41:31.333171,happy,0.404,0.192,0.0,0.07,0.404,0.162,0.032,0.132
2026-03-05T13:41:31.351501,happy,0.412,0.186,0.0,0.068,0.412,0.15,0.034,0.142
2026-03-05T13:41:31.402637,happy,0.428,0.17,0.0,0.06,0.428,0.146,0.032,0.154
2026-03-05T13:41:31.415741,happy,0.426,0.17,0.0,0.056,0.426,0.15,0.03,0.16
2026-03-05T13:41:31.516346,happy,0.402,0.18,0.0,0.058,0.402,0.162,0.03,0.164
2026-03-05T13:41:31.523065,happy,0.388,0.18,0.0,0.058,0.388,0.178,0.028,0.164
2026-03-05T13:41:31.558648,happy,0.404,0.17,0.0,0.054,0.404,0.182,0.024,0.164
2026-03-05T13:41:31.566974,happy,0.412,0.17,0.0,0.056,0.412,0.178,0.024,0.162
2026-03-05T13:41:31.619783,happy,0.422,0.172,0.0,0.06,0.422,0.172,0.026,0.152
2026-03-05T13:41:31.625106,happy,0.454,0.164,0.0,0.058,0.454,0.158,0.026,0.144
2026-03-05T13:41:31.680022,happy,0.474,0.154,0.0,0.058,0.474,0.152,0.026,0.14
2026-03-05T13:41:31.687826,happy,0.464,0.154,0.0,0.062,0.464,0.158,0.028,0.136
2026-03-05T13:41:31.762366,happy,0.442,0.16,0.0,0.066,0.442,0.162,0.03,0.138
2026-03-05T13:41:31.769266,happy,0.418,0.164,0.0,0.068,0.418,0.168,0.03,0.148
2026-03-05T13:41:31.818194,happy,0.398,0.168,0.0,0.068,0.398,0.176,0.028,0.158
2026-03-05T13:41:31.833432,happy,0.39,0.174,0.0,0.066,0.39,0.176,0.026,0.164
2026-03-05T13:41:31.899208,happy,0.398,0.18,0.0,0.06,0.398,0.162,0.024,0.17
2026-03-05T13:41:31.907072,happy,0.418,0.18,0.0,0.054,0.418,0.15,0.022,0.17
2026-03-05T13:41:31.945353,happy,0.436,0.182,0.0,0.05,0.436,0.148,0.02,0.158
2026-03-05T13:41:31.961120,happy,0.45,0.184,0.0,0.048,0.45,0.144,0.02,0.146
